Ticket #,Date Issue,Location,Type,Hour,Day
24P1600120,2024-05-06 10:59:00,VILAS AVE,048,10,Monday
24P1600121,2024-05-06 11:03:00,VILAS AVE,048,11,Monday
24P1600122,2024-05-06 11:06:00,VILAS AVE,048,11,Monday
24P1600123,2024-05-06 11:11:00,DRAKE ST,048,11,Monday
24P1600124,2024-05-06 11:20:00,CHANDLER ST,048,11,Monday
24P1600125,2024-05-06 11:24:00,CHANDLER ST,048,11,Monday
24P1600126,2024-05-06 11:29:00,CHANDLER ST,048,11,Monday
24P1600127,2024-05-06 11:34:00,MOUND ST,048,11,Monday
24P1600128,2024-05-06 11:38:00,MOUND ST,048,11,Monday
24P1600129,2024-05-06 13:08:00,SOUTH SHORE DR,048,13,Monday
24P1600130,2024-05-06 13:12:00,SOUTH SHORE DR,048,13,Monday
24P1600131,2024-05-06 13:30:00,BRAM ST,048,13,Monday
24P1600132,2024-05-06 13:38:00,KOSTER ST,048,13,Monday
24P1600133,2024-05-06 13:40:00,KOSTER ST,048,13,Monday
24P1600134,2024-05-06 13:40:00,KOSTER ST,048,13,Monday
24P1600135,2024-05-06 13:47:00,SUNNY MEADE LN,048,13,Monday
24P1600136,2024-05-06 15:14:00,MOUND ST,068,15,Monday
24P1600137,2024-05-06 15:14:00,MOUND ST,050,15,Monday
24P1600138,2024-05-06 15:18:00,MOUND ST,W068,15,Monday
24P1600139,2024-05-06 15:29:00,MOUND ST,045,15,Monday
24P1600140,2024-05-07 09:31:00,CAPITOL CT,048,9,Tuesday
24P1600141,2024-05-07 09:36:00,CAPITOL CT,048,9,Tuesday
24P1600142,2024-05-07 09:39:00,CAPITOL CT,048,9,Tuesday
24P1600143,2024-05-07 09:44:00,CAPITOL CT,048,9,Tuesday
24P1600144,2024-05-07 09:51:00,SPRING ST,048,9,Tuesday
24P1600145,2024-05-07 09:53:00,SPRING ST,048,9,Tuesday
24P1600146,2024-05-07 09:57:00,SPRING ST,048,9,Tuesday
24P1600147,2024-05-07 10:06:00,MILTON ST,048,10,Tuesday
24P1600148,2024-05-07 10:07:00,MILTON ST,048,10,Tuesday
24P1600149,2024-05-07 10:11:00,MILTON ST,048,10,Tuesday
24P1600150,2024-05-07 10:17:00,ST JAMES CT,048,10,Tuesday
24P1600151,2024-05-07 10:20:00,ST JAMES CT,048,10,Tuesday
24P1600152,2024-05-07 10:25:00,MOUND ST,048,10,Tuesday
24P1600153,2024-05-07 10:29:00,MOUND ST,048,10,Tuesday
24P1600154,2024-05-07 10:30:00,MOUND ST,048,10,Tuesday
24P1600155,2024-05-07 10:34:00,MOUND ST,048,10,Tuesday
24P1600156,2024-05-07 10:36:00,MOUND ST,048,10,Tuesday
24P1600157,2024-05-07 10:38:00,MOUND ST,048,10,Tuesday
24P1600158,2024-05-07 10:41:00,MOUND ST,048,10,Tuesday
24P1600159,2024-05-07 10:43:00,MOUND ST,048,10,Tuesday
24P1600160,2024-05-07 10:49:00,CHANDLER ST,048,10,Tuesday
24P1600161,2024-05-07 10:51:00,CHANDLER ST,048,10,Tuesday
24P1600162,2024-05-07 10:57:00,CHANDLER ST,048,10,Tuesday
24P1600163,2024-05-07 11:02:00,CHANDLER ST,048,11,Tuesday
24P1600164,2024-05-07 11:10:00,DRAKE ST,048,11,Tuesday
24P1600165,2024-05-07 11:17:00,EMERALD ST,048,11,Tuesday
24P1600166,2024-05-07 11:25:00,ERIN ST,048,11,Tuesday
24P1600167,2024-05-07 11:27:00,ERIN ST,048,11,Tuesday
24P1600168,2024-05-07 11:31:00,ERIN ST,048,11,Tuesday
24P1600169,2024-05-07 11:35:00,ERIN ST,048,11,Tuesday
24P1600170,2024-05-07 11:36:00,ERIN ST,048,11,Tuesday
24P1600171,2024-05-07 11:38:00,ERIN ST,048,11,Tuesday
24P1600172,2024-05-07 11:40:00,ERIN ST,048,11,Tuesday
24P1600173,2024-05-07 11:44:00,ERIN ST,048,11,Tuesday
24P1600174,2024-05-07 11:45:00,ERIN ST,048,11,Tuesday
24P1600175,2024-05-08 08:50:00,BROOKS ST,048,8,Wednesday
24P1600176,2024-05-08 08:56:00,CHARTER ST,048,8,Wednesday
24P1600177,2024-05-08 08:58:00,CHARTER ST,048,8,Wednesday
24P1600178,2024-05-08 09:01:00,CHARTER ST,048,9,Wednesday
24P1600179,2024-05-08 09:03:00,CHARTER ST,048,9,Wednesday
24P1600180,2024-05-08 09:09:00,CHARTER ST,048,9,Wednesday
24P1600181,2024-05-08 09:12:00,CHARTER ST,048,9,Wednesday
24P1600182,2024-05-08 09:15:00,CHARTER ST,048,9,Wednesday
24P1600183,2024-05-08 09:17:00,ORCHARD ST,048,9,Wednesday
24P1600184,2024-05-08 09:19:00,ORCHARD ST,048,9,Wednesday
24P1600185,2024-05-08 09:21:00,ORCHARD ST,048,9,Wednesday
24P1600186,2024-05-08 09:22:00,ORCHARD ST,048,9,Wednesday
24P1600187,2024-05-08 09:27:00,ORCHARD ST,048,9,Wednesday
24P1600188,2024-05-08 09:30:00,ORCHARD ST,048,9,Wednesday
24P1600189,2024-05-08 09:32:00,ORCHARD ST,048,9,Wednesday
24P1600190,2024-05-08 09:33:00,ORCHARD ST,048,9,Wednesday
24P1600191,2024-05-08 09:34:00,ORCHARD ST,048,9,Wednesday
24P1600192,2024-05-08 09:34:00,ORCHARD ST,048,9,Wednesday
24P1600193,2024-05-08 09:43:00,ORCHARD ST,048,9,Wednesday
24P1600194,2024-05-08 09:45:00,ORCHARD ST,048,9,Wednesday
24P1600195,2024-05-08 09:47:00,ORCHARD ST,048,9,Wednesday
24P1600196,2024-05-08 09:49:00,ORCHARD ST,048,9,Wednesday
24P1600197,2024-05-08 09:51:00,ORCHARD ST,048,9,Wednesday
24P1600198,2024-05-08 09:55:00,ORCHARD ST,048,9,Wednesday
24P1600199,2024-05-08 09:55:00,CHARTER ST,048,9,Wednesday
24P1600200,2024-05-08 10:09:00,CHARTER ST,048,10,Wednesday
24P1600201,2024-05-08 10:15:00,BROOKS ST,048,10,Wednesday
24P1600202,2024-05-08 10:18:00,BROOKS ST,048,10,Wednesday
24P1600203,2024-05-08 11:02:00,MILTON ST,075,11,Wednesday
24P1600204,2024-05-08 11:16:00,GILSON ST,048,11,Wednesday
24P1600205,2024-05-08 11:22:00,GILSON ST,048,11,Wednesday
24P1600206,2024-05-08 11:27:00,ROWELL ST,048,11,Wednesday
24P1600207,2024-05-08 11:30:00,ROWELL ST,048,11,Wednesday
24P1600208,2024-05-08 11:42:00,ROWELL ST,050,11,Wednesday
24P1600209,2024-05-08 11:42:00,ROWELL ST,TOW,11,Wednesday
24P1600210,2024-05-08 11:58:00,LAWRENCE ST,048,11,Wednesday
24P1600211,2024-05-08 12:13:00,BELD ST,048,12,Wednesday
24P1600212,2024-05-08 12:20:00,BAIRD ST,048,12,Wednesday
24P1600213,2024-05-08 12:29:00,BAIRD ST,048,12,Wednesday
24P1600214,2024-05-08 12:30:00,FISHER ST,048,12,Wednesday
24P1600215,2024-05-08 14:31:00,CHANDLER ST,047,14,Wednesday
24P1600216,2024-05-08 15:22:00,COLLEGE CT,046,15,Wednesday
24P1600217,2024-05-09 10:30:00,FISH HATCHERY RD,083,10,Thursday
24P1600218,2024-05-09 10:30:00,FISH HATCHERY RD,TOW,10,Thursday
24P1600219,2024-05-09 13:07:00,FIEDLER LN,046,13,Thursday
24P1600220,2024-05-09 13:07:00,FIEDLER LN,050,13,Thursday
24P1600221,2024-05-09 13:08:00,FIEDLER LN,047,13,Thursday
24P1600222,2024-05-09 14:27:00,REGENT ST,063,14,Thursday
24P1600223,2024-05-09 14:33:00,ORCHARD ST,046,14,Thursday
24P1600224,2024-05-09 14:39:00,DAYTON ST,063,14,Thursday
24P1600225,2024-05-09 14:53:00,ORCHARD ST,033,14,Thursday
24P1600226,2024-05-09 14:55:00,ORCHARD ST,033,14,Thursday
24P1600227,2024-05-09 14:56:00,ORCHARD ST,033,14,Thursday
24P1600228,2024-05-09 15:06:00,ORCHARD ST,080,15,Thursday
24P1600229,2024-05-09 15:17:00,CHANDLER ST,047,15,Thursday
24P1600230,2024-05-09 15:19:00,CHANDLER ST,047,15,Thursday
24P1600231,2024-05-09 15:23:00,CHANDLER ST,047,15,Thursday
24P1600232,2024-05-10 08:47:00,FOXWOOD TRL,050,8,Friday
24P1600233,2024-05-10 08:48:00,FOXWOOD TRL,050,8,Friday
24P1600234,2024-05-10 09:47:00,SAYLE ST,047,9,Friday
24P1600235,2024-05-10 10:13:00,PARK ST,075,10,Friday
24P1600236,2024-05-10 10:36:00,BROOKS ST,047,10,Friday
24P1600237,2024-05-10 11:25:00,COLLEGE CT,072,11,Friday
24P1600238,2024-05-10 11:33:00,COLLEGE CT,075,11,Friday
24P1600239,2024-05-10 11:44:00,ORCHARD ST,046,11,Friday
24P1600240,2024-05-10 11:50:00,ORCHARD ST,033,11,Friday
24P1600241,2024-05-10 11:52:00,ORCHARD ST,033,11,Friday
24P1600242,2024-05-10 11:52:00,ORCHARD ST,033,11,Friday
24P1600243,2024-05-10 12:04:00,RANDALL AVE,046,12,Friday
24P1600244,2024-05-10 12:09:00,RANDALL AVE,045,12,Friday
24P1600245,2024-05-10 12:17:00,MILLS ST,075,12,Friday
24P1600246,2024-05-10 13:43:00,SPRING ST,071,13,Friday
24P1600247,2024-05-10 13:48:00,MILLS ST,046,13,Friday
24P1600248,2024-05-10 13:50:00,MILLS ST,046,13,Friday
24P1600249,2024-05-14 07:27:00,STEWART ST,072,7,Tuesday
24P1600250,2024-05-14 08:30:00,WILSON ST,083,8,Tuesday
24P1600251,2024-05-14 08:36:00,WILSON ST,W022,8,Tuesday
24P1600252,2024-05-14 08:36:00,WILSON ST,W022,8,Tuesday
24P1600253,2024-05-14 08:42:00,WILSON ST,083,8,Tuesday
24P1600254,2024-05-14 10:45:00,BASSETT ST,068,10,Tuesday
24P1600255,2024-05-14 11:02:00,HENRY ST,016,11,Tuesday
24P1600256,2024-05-14 11:17:00,HENRY ST,016,11,Tuesday
24P1600257,2024-05-14 12:11:00,LANGDON ST,W088,12,Tuesday
24P1600258,2024-05-15 07:24:00,FRANCES ST,151,7,Wednesday
24P1600259,2024-05-15 07:24:00,FRANCES ST,TOW,7,Wednesday
24P1600260,2024-05-15 09:36:00,GILMAN ST,050,9,Wednesday
24P1600261,2024-05-15 09:36:00,GILMAN ST,088,9,Wednesday
24P1600262,2024-05-15 13:47:00,WEBSTER ST,033,13,Wednesday
24P1600262,2024-05-15 13:47:00,WEBSTER ST,033,13,Wednesday
24P1600263,2024-05-16 07:20:00,LANGDON ST,TOW,7,Thursday
24P1600264,2024-05-16 07:20:00,LANGDON ST,151,7,Thursday
24P1600265,2024-05-16 08:44:00,BREARLY ST,TOW,8,Thursday
24P1600266,2024-05-16 08:44:00,BREARLY ST,151,8,Thursday
24P1600267,2024-05-17 08:40:00,FRANKLIN ST,068,8,Friday
24P1600268,2024-05-17 08:49:00,WASHINGTON AVE,068,8,Friday
24P1600269,2024-05-17 08:53:00,WASHINGTON AVE,068,8,Friday
24P1600270,2024-05-17 09:28:00,LAKE ST,016,9,Friday
24P1600271,2024-05-17 10:25:00,MIFFLIN ST,W050,10,Friday
24P1600272,2024-05-17 10:51:00,DAYTON ST,TOW,10,Friday
24P1600273,2024-05-17 10:51:00,DAYTON ST,068,10,Friday
24P1600274,2024-05-18 07:56:00,EAST TERRACE DR,TOW,7,Saturday
24P1600275,2024-05-18 07:56:00,EAST TERRACE DR,036,7,Saturday
24P1600276,2024-05-18 12:21:00,JENIFER ST,078,12,Saturday
24P1600276,2024-05-18 12:21:00,JENIFER ST,078,12,Saturday
24P1600277,2024-05-20 08:18:00,JENIFER ST,048,8,Monday
24P1600278,2024-05-20 08:26:00,JENIFER ST,048,8,Monday
24P1600279,2024-05-20 08:34:00,JENIFER ST,048,8,Monday
24P1600280,2024-05-20 08:39:00,JENIFER ST,048,8,Monday
24P1600281,2024-05-20 08:43:00,JENIFER ST,048,8,Monday
24P1600282,2024-05-20 08:43:00,JENIFER ST,048,8,Monday
24P1600283,2024-05-20 08:48:00,JENIFER ST,048,8,Monday
24P1600284,2024-05-20 08:52:00,JENIFER ST,048,8,Monday
24P1600285,2024-05-20 09:01:00,JENIFER ST,048,9,Monday
24P1600286,2024-05-20 09:08:00,JENIFER ST,048,9,Monday
24P1600287,2024-05-20 09:21:00,JENIFER ST,048,9,Monday
24P1600288,2024-05-20 09:41:00,RUTLEDGE ST,048,9,Monday
24P1600289,2024-05-20 09:49:00,RUTLEDGE ST,048,9,Monday
24P1600290,2024-05-20 09:53:00,RUTLEDGE ST,048,9,Monday
24P1600291,2024-05-20 10:06:00,SPAIGHT ST,048,10,Monday
24P1600292,2024-05-20 10:14:00,SPAIGHT ST,048,10,Monday
24P1600293,2024-05-20 10:54:00,BREARLY ST,048,10,Monday
24P1600294,2024-05-20 11:03:00,BREARLY ST,048,11,Monday
24P1600295,2024-05-20 11:03:00,BREARLY ST,050,11,Monday
24P1600296,2024-05-20 11:12:00,FEW ST,048,11,Monday
24P1600297,2024-05-20 11:14:00,FEW ST,048,11,Monday
24P1600298,2024-05-20 11:17:00,FEW ST,048,11,Monday
24P1600299,2024-05-20 11:21:00,FEW ST,048,11,Monday
24P1600300,2024-05-20 11:29:00,LIVINGSTON ST,048,11,Monday
24P1600301,2024-05-20 11:31:00,LIVINGSTON ST,048,11,Monday
24P1600302,2024-05-20 11:34:00,LIVINGSTON ST,048,11,Monday
24P1600303,2024-05-20 11:40:00,LIVINGSTON ST,048,11,Monday
24P1600304,2024-05-20 11:40:00,LIVINGSTON ST,050,11,Monday
24P1600305,2024-05-20 11:48:00,LIVINGSTON ST,W050,11,Monday
24P1600306,2024-05-20 11:56:00,LIVINGSTON ST,048,11,Monday
24P1600307,2024-05-20 12:06:00,INGERSOLL ST,048,12,Monday
24P1600308,2024-05-20 12:11:00,INGERSOLL ST,048,12,Monday
24P1600309,2024-05-20 12:22:00,NORTHERN CT,048,12,Monday
24P1600310,2024-05-20 12:28:00,MAIN ST,048,12,Monday
24P1600311,2024-05-20 12:35:00,MAIN ST,W048,12,Monday
24P1600312,2024-05-21 07:25:00,DICKINSON ST,048,7,Tuesday
24P1600313,2024-05-21 08:15:00,FEW ST,048,8,Tuesday
24P1600314,2024-05-21 08:21:00,FEW ST,048,8,Tuesday
24P1600315,2024-05-21 08:34:00,JENIFER ST,048,8,Tuesday
24P1600316,2024-05-21 08:39:00,SPAIGHT ST,048,8,Tuesday
24P1600317,2024-05-21 08:45:00,SPAIGHT ST,048,8,Tuesday
24P1600318,2024-05-21 08:51:00,SPAIGHT ST,048,8,Tuesday
24P1600319,2024-05-21 08:55:00,SPAIGHT ST,048,8,Tuesday
24P1600320,2024-05-21 08:56:00,SPAIGHT ST,048,8,Tuesday
24P1600321,2024-05-21 09:01:00,SPAIGHT ST,048,9,Tuesday
24P1600322,2024-05-21 09:06:00,SPAIGHT ST,048,9,Tuesday
24P1600323,2024-05-21 09:14:00,JENIFER ST,048,9,Tuesday
24P1600324,2024-05-21 09:18:00,JENIFER ST,048,9,Tuesday
24P1600325,2024-05-21 09:22:00,JENIFER ST,048,9,Tuesday
24P1600326,2024-05-21 09:25:00,JENIFER ST,W050,9,Tuesday
24P1600327,2024-05-21 09:31:00,JENIFER ST,048,9,Tuesday
24P1600328,2024-05-21 09:36:00,JENIFER ST,048,9,Tuesday
24P1600329,2024-05-21 09:40:00,JENIFER ST,048,9,Tuesday
24P1600330,2024-05-21 09:44:00,JENIFER ST,048,9,Tuesday
24P1600331,2024-05-21 09:50:00,JENIFER ST,080,9,Tuesday
24P1600332,2024-05-21 11:26:00,INGERSOLL ST,048,11,Tuesday
24P1600333,2024-05-21 11:28:00,INGERSOLL ST,W050,11,Tuesday
24P1600334,2024-05-21 11:40:00,WILSON ST,048,11,Tuesday
24P1600335,2024-05-21 11:43:00,WILSON ST,048,11,Tuesday
24P1600336,2024-05-21 11:55:00,WILSON ST,048,11,Tuesday
24P1600337,2024-05-21 11:58:00,WILSON ST,048,11,Tuesday
24P1600338,2024-05-21 12:05:00,WILSON ST,048,12,Tuesday
24P1600339,2024-05-21 12:14:00,DEWEY CT,048,12,Tuesday
24P1600340,2024-05-21 12:39:00,MAIN ST,048,12,Tuesday
24P1600341,2024-05-21 12:45:00,MAIN ST,048,12,Tuesday
24P1600342,2024-05-21 12:50:00,MAIN ST,048,12,Tuesday
24P1600343,2024-05-21 13:01:00,MERRY ST,048,13,Tuesday
24P1600344,2024-05-21 13:07:00,MERRY ST,048,13,Tuesday
24P1600345,2024-05-22 07:28:00,GILMAN ST,072,7,Wednesday
24P1600346,2024-05-22 07:38:00,GILMAN ST,050,7,Wednesday
24P1600347,2024-05-22 07:39:00,GILMAN ST,050,7,Wednesday
24P1600348,2024-05-22 08:21:00,JENIFER ST,048,8,Wednesday
24P1600349,2024-05-22 08:33:00,HELENA ST,048,8,Wednesday
24P1600350,2024-05-22 08:36:00,HELENA ST,048,8,Wednesday
24P1600351,2024-05-22 08:37:00,HELENA ST,048,8,Wednesday
24P1600352,2024-05-22 09:27:00,DUNNING ST,075,9,Wednesday
24P1600352,2024-05-22 09:27:00,DUNNING ST,075,9,Wednesday
24P1600353,2024-05-22 11:06:00,SECOND ST,068,11,Wednesday
24P1600354,2024-05-22 11:19:00,RUSSELL ST,048,11,Wednesday
24P1600355,2024-05-22 13:08:00,BLAIR ST,083,13,Wednesday
24P1600356,2024-05-23 08:18:00,PINCKNEY ST,048,8,Thursday
24P1600357,2024-05-23 08:26:00,PINCKNEY ST,048,8,Thursday
24P1600358,2024-05-23 08:34:00,PINCKNEY ST,048,8,Thursday
24P1600359,2024-05-23 08:40:00,PINCKNEY ST,048,8,Thursday
24P1600360,2024-05-23 08:40:00,PINCKNEY ST,050,8,Thursday
24P1600361,2024-05-23 13:16:00,PARK ST,016,13,Thursday
24P1600362,2024-05-23 13:16:00,PARK ST,016,13,Thursday
24P1600363,2024-05-24 08:00:00,HANCOCK ST,050,8,Friday
24P1600364,2024-05-24 08:23:00,GORHAM ST,048,8,Friday
24P1600365,2024-05-24 08:34:00,JOHNSON ST,048,8,Friday
24P1600366,2024-05-24 08:43:00,FRANKLIN ST,048,8,Friday
24P1600367,2024-05-24 08:45:00,FRANKLIN ST,048,8,Friday
24P1600368,2024-05-24 08:45:00,FRANKLIN ST,048,8,Friday
24P1600369,2024-05-24 08:47:00,FRANKLIN ST,048,8,Friday
24P1600370,2024-05-24 08:49:00,FRANKLIN ST,048,8,Friday
24P1600371,2024-05-24 08:55:00,FRANKLIN ST,048,8,Friday
24P1600372,2024-05-24 09:00:00,FRANKLIN ST,048,9,Friday
24P1600373,2024-05-24 09:06:00,FRANKLIN ST,048,9,Friday
24P1600374,2024-05-24 09:10:00,GORHAM ST,048,9,Friday
