Ticket #,Date Issue,Location,Type,Hour,Day
24P1000001,2024-01-03 01:22:00,ASHLEY CIR,149,1,Wednesday
24P1000002,2024-01-03 01:29:00,LYNBROOK CIR,149,1,Wednesday
24P1000003,2024-01-03 01:37:00,PRAIRIE RD,149,1,Wednesday
24P1000004,2024-01-03 01:46:00,WATERFORD CIR,149,1,Wednesday
24P1000005,2024-01-03 01:52:00,MANCHESTER RD,149,1,Wednesday
24P1000006,2024-01-03 02:09:00,PRAIRIE RD,149,2,Wednesday
24P1000007,2024-01-03 02:13:00,MAPLE VALLEY CT,149,2,Wednesday
24P1000008,2024-01-03 02:17:00,MAPLE VALLEY DR,149,2,Wednesday
24P1000009,2024-01-03 02:20:00,MAPLE VALLEY DR,149,2,Wednesday
24P1000010,2024-01-03 02:23:00,MAPLE VALLEY DR,149,2,Wednesday
24P1000011,2024-01-03 02:35:00,MAPLE RUN DR,149,2,Wednesday
24P1000012,2024-01-03 02:55:00,BRANDON RD,149,2,Wednesday
24P1000013,2024-01-03 04:12:00,PLAZA DR,149,4,Wednesday
24P1000014,2024-01-03 05:08:00,TURNBERRY RD,050,5,Wednesday
24P1000015,2024-01-03 23:34:00,HANCOCK ST,072,23,Wednesday
24P1000016,2024-01-03 23:34:00,HANCOCK ST,TOW,23,Wednesday
24P1000017,2024-01-04 01:14:00,DORCHESTER WAY,149,1,Thursday
24P1000018,2024-01-04 01:18:00,EDENSWAY RD,149,1,Thursday
24P1000019,2024-01-04 01:24:00,MANCHESTER RD,149,1,Thursday
24P1000020,2024-01-04 01:34:00,WATERFORD CIR,149,1,Thursday
24P1000021,2024-01-04 01:49:00,BRANDON RD,149,1,Thursday
24P1000022,2024-01-04 01:53:00,BRANDON RD,149,1,Thursday
24P1000023,2024-01-04 02:14:00,MAPLE RUN CT,149,2,Thursday
24P1000024,2024-01-04 02:20:00,MAPLE GROVE DR,149,2,Thursday
24P1000025,2024-01-04 02:22:00,MAPLE GROVE DR,149,2,Thursday
24P1000026,2024-01-04 02:25:00,MAPLE GROVE DR,149,2,Thursday
24P1000027,2024-01-04 02:28:00,MAPLE GROVE DR,149,2,Thursday
24P1000028,2024-01-04 02:33:00,PRAIRIE RD,149,2,Thursday
24P1000029,2024-01-04 02:40:00,PRAIRIE RD,149,2,Thursday
24P1000030,2024-01-04 02:40:00,PRAIRIE RD,050,2,Thursday
24P1000031,2024-01-04 02:58:00,ASHLEY CIR,149,2,Thursday
24P1000032,2024-01-04 03:03:00,STANTON CIR,149,3,Thursday
24P1000033,2024-01-04 03:07:00,LYNBROOK LN,149,3,Thursday
24P1000034,2024-01-04 03:17:00,MAPLE VALLEY DR,149,3,Thursday
24P1000035,2024-01-04 03:19:00,MAPLE VALLEY DR,149,3,Thursday
24P1000036,2024-01-04 03:22:00,MAPLE VALLEY DR,149,3,Thursday
24P1000037,2024-01-04 03:25:00,MAPLE VALLEY DR,149,3,Thursday
24P1000038,2024-01-04 03:27:00,MAPLE VALLEY CT,149,3,Thursday
24P1000039,2024-01-04 03:37:00,HOMESTEAD RD,149,3,Thursday
24P1000040,2024-01-04 03:39:00,HOMESTEAD RD,149,3,Thursday
24P1000041,2024-01-04 03:40:00,HOMESTEAD RD,149,3,Thursday
24P1000042,2024-01-04 03:45:00,PIEDMONT RD,149,3,Thursday
24P1000043,2024-01-04 03:49:00,PIEDMONT RD,149,3,Thursday
24P1000044,2024-01-04 03:52:00,PIEDMONT CT,149,3,Thursday
24P1000045,2024-01-04 03:56:00,PIEDMONT RD,149,3,Thursday
24P1000046,2024-01-04 03:59:00,PIEDMONT RD,149,3,Thursday
24P1000047,2024-01-04 04:07:00,WESTBROOK LN,149,4,Thursday
24P1000048,2024-01-04 04:10:00,WESTBROOK LN,149,4,Thursday
24P1000049,2024-01-04 04:12:00,WESTBROOK LN,149,4,Thursday
24P1000050,2024-01-04 04:17:00,WESTBROOK CIR,149,4,Thursday
24P1000051,2024-01-04 04:21:00,WESTBROOK LN,149,4,Thursday
24P1000052,2024-01-04 04:23:00,WESTBROOK LN,149,4,Thursday
24P1000053,2024-01-04 04:25:00,WESTBROOK LN,149,4,Thursday
24P1000054,2024-01-04 04:27:00,WESTBROOK LN,149,4,Thursday
24P1000055,2024-01-04 04:38:00,PRAIRIE RD,149,4,Thursday
24P1000056,2024-01-04 04:40:00,PRAIRIE RD,149,4,Thursday
24P1000057,2024-01-04 04:48:00,RIVA RD,149,4,Thursday
24P1000058,2024-01-04 04:50:00,RIVA RD,149,4,Thursday
24P1000059,2024-01-04 04:52:00,CAMERON DR,149,4,Thursday
24P1000060,2024-01-04 04:55:00,CAMERON DR,149,4,Thursday
24P1000061,2024-01-04 04:57:00,CAMERON DR,149,4,Thursday
24P1000062,2024-01-04 04:58:00,CAMERON DR,149,4,Thursday
24P1000063,2024-01-04 05:16:00,KRONCKE DR,149,5,Thursday
24P1000064,2024-01-04 05:19:00,TANAGER TRL,149,5,Thursday
24P1000065,2024-01-04 05:21:00,TANAGER TRL,149,5,Thursday
24P1000066,2024-01-04 05:24:00,THRUSH LN,149,5,Thursday
24P1000067,2024-01-04 05:25:00,THRUSH LN,149,5,Thursday
24P1000068,2024-01-04 05:27:00,THRUSH LN,149,5,Thursday
24P1000069,2024-01-04 05:32:00,THRUSH LN,149,5,Thursday
24P1000070,2024-01-04 05:33:00,THRUSH LN,149,5,Thursday
