Ticket #,Date Issue,Location,Type,Hour,Day
24P2500120,2024-01-30 19:04:00,FRANCES ST,047,19,Tuesday
24P2500121,2024-01-30 19:20:00,DAYTON ST,063,19,Tuesday
24P2500122,2024-01-30 20:46:00,STEVENS ST,071,20,Tuesday
24P2500123,2024-01-30 21:13:00,FRANCES ST,047,21,Tuesday
24P2500124,2024-01-30 21:24:00,HENRY ST,033,21,Tuesday
24P2500125,2024-01-30 21:51:00,WILSON ST,050,21,Tuesday
24P2500126,2024-01-30 21:58:00,WILSON ST,050,21,Tuesday
24P2500127,2024-01-31 15:05:00,JOHNSON ST,101,15,Wednesday
24P2500128,2024-01-31 15:05:00,JOHNSON ST,TOW,15,Wednesday
24P2500129,2024-01-31 16:04:00,DOTY ST,103,16,Wednesday
24P2500130,2024-01-31 16:04:00,DOTY ST,TOW,16,Wednesday
24P2500131,2024-01-31 17:26:00,DAYTON ST,063,17,Wednesday
24P2500132,2024-01-31 18:28:00,FRANCES ST,072,18,Wednesday
24P2500133,2024-01-31 18:28:00,FRANCES ST,TOW,18,Wednesday
24P2500134,2024-01-31 18:48:00,LAKE ST,088,18,Wednesday
24P2500135,2024-01-31 19:01:00,BROOM ST,047,19,Wednesday
24P2500136,2024-01-31 19:19:00,BUCKEYE LOT,001,19,Wednesday
24P2500137,2024-01-31 19:23:00,BUCKEYE LOT,001,19,Wednesday
24P2500138,2024-01-31 19:42:00,SPRING ST,071,19,Wednesday
24P2500139,2024-01-31 22:26:00,LAKE ST,088,22,Wednesday
24P2500140,2024-02-01 15:00:00,MONROE ST,Meter,15,Thursday
24P2500141,2024-02-01 15:06:00,MONROE ST,Meter,15,Thursday
24P2500142,2024-02-01 15:14:00,MONROE ST,Meter,15,Thursday
24P2500143,2024-02-01 16:18:00,HANCOCK ST,072,16,Thursday
24P2500144,2024-02-01 16:18:00,HANCOCK ST,TOW,16,Thursday
24P2500145,2024-02-01 16:46:00,BUTLER ST,Meter,16,Thursday
24P2500146,2024-02-01 17:15:00,LANGDON ST,Meter,17,Thursday
24P2500147,2024-02-01 17:22:00,LANGDON ST,050,17,Thursday
24P2500148,2024-02-01 18:23:00,DOTY ST,151,18,Thursday
24P2500149,2024-02-01 18:23:00,DOTY ST,TOW,18,Thursday
24P2500150,2024-02-01 19:11:00,REGENT ST,072,19,Thursday
24P2500151,2024-02-01 19:11:00,REGENT ST,TOW,19,Thursday
24P2500152,2024-02-01 21:59:00,BROOM ST,033,21,Thursday
24P2500153,2024-02-01 22:16:00,BUCKEYE LOT,001,22,Thursday
24P2500154,2024-02-01 22:54:00,LAKE ST,088,22,Thursday
24P2500155,2024-02-01 23:27:00,MAIN ST,050,23,Thursday
24P2500156,2024-02-01 23:27:00,MAIN ST,TOW,23,Thursday
24P2500157,2024-02-02 15:33:00,BREESE TER,072,15,Friday
24P2500158,2024-02-02 15:33:00,BREESE TER,TOW,15,Friday
24P2500159,2024-02-02 16:32:00,FRANCES ST,151,16,Friday
24P2500160,2024-02-02 17:59:00,GORHAM ST,151,17,Friday
24P2500161,2024-02-02 17:59:00,GORHAM ST,TOW,17,Friday
24P2500162,2024-02-02 18:34:00,BEDFORD ST,075,18,Friday
24P2500163,2024-02-02 18:50:00,FRANCES ST,151,18,Friday
24P2500164,2024-02-02 19:08:00,DAYTON ST,050,19,Friday
24P2500165,2024-02-02 19:08:00,DAYTON ST,TOW,19,Friday
24P2500166,2024-02-02 20:39:00,GILMAN ST,045,20,Friday
24P2500167,2024-02-02 20:43:00,GILMAN ST,046,20,Friday
24P2500168,2024-02-02 20:46:00,GILMAN ST,045,20,Friday
24P2500169,2024-02-02 21:02:00,LAKE ST,088,21,Friday
24P2500170,2024-02-02 21:08:00,LANGDON ST,063,21,Friday
24P2500171,2024-02-02 22:00:00,GILMAN ST,023,22,Friday
24P2500172,2024-02-02 22:00:00,GILMAN ST,TOW,22,Friday
24P2500173,2024-02-02 22:56:00,WISCONSIN AVE,151,22,Friday
24P2500174,2024-02-02 22:56:00,WISCONSIN AVE,TOW,22,Friday
24P2500175,2024-02-05 08:27:00,JENIFER ST,048,8,Monday
24P2500176,2024-02-05 08:29:00,JENIFER ST,048,8,Monday
24P2500177,2024-02-05 08:31:00,JENIFER ST,002,8,Monday
24P2500178,2024-02-05 08:33:00,JENIFER ST,002,8,Monday
24P2500179,2024-02-05 08:35:00,JENIFER ST,002,8,Monday
24P2500180,2024-02-05 08:36:00,JENIFER ST,002,8,Monday
24P2500181,2024-02-05 08:38:00,JENIFER ST,002,8,Monday
24P2500182,2024-02-05 08:39:00,JENIFER ST,002,8,Monday
24P2500183,2024-02-05 08:41:00,JENIFER ST,002,8,Monday
24P2500184,2024-02-05 08:42:00,JENIFER ST,002,8,Monday
24P2500185,2024-02-05 08:46:00,SPAIGHT ST,048,8,Monday
24P2500186,2024-02-05 08:57:00,RUTLEDGE ST,048,8,Monday
24P2500187,2024-02-05 09:01:00,RUTLEDGE ST,048,9,Monday
24P2500188,2024-02-05 09:04:00,MORRISON ST,048,9,Monday
24P2500189,2024-02-05 09:06:00,MORRISON ST,048,9,Monday
24P2500190,2024-02-05 10:46:00,LIVINGSTON ST,048,10,Monday
24P2500191,2024-02-05 10:52:00,BALDWIN ST,048,10,Monday
24P2500192,2024-02-05 10:55:00,NORTHERN CT,048,10,Monday
24P2500193,2024-02-05 10:57:00,MAIN ST,048,10,Monday
24P2500194,2024-02-05 10:58:00,MAIN ST,048,10,Monday
24P2500195,2024-02-05 11:00:00,MAIN ST,048,11,Monday
24P2500196,2024-02-05 11:02:00,MAIN ST,048,11,Monday
24P2500197,2024-02-05 13:22:00,WASHINGTON AVE,071,13,Monday
24P2500198,2024-02-05 13:25:00,BEDFORD ST,075,13,Monday
24P2500199,2024-02-05 16:06:00,REGENT ST,103,16,Monday
24P2500200,2024-02-05 16:06:00,REGENT ST,TOW,16,Monday
24P2500201,2024-02-05 16:11:00,MONROE ST,103,16,Monday
24P2500202,2024-02-05 16:11:00,MONROE ST,TOW,16,Monday
24P2500203,2024-02-05 16:17:00,MONROE ST,103,16,Monday
24P2500204,2024-02-05 16:17:00,MONROE ST,TOW,16,Monday
24P2500205,2024-02-05 16:25:00,ALLEN ST,103,16,Monday
24P2500206,2024-02-05 16:25:00,ALLEN ST,TOW,16,Monday
24P2500207,2024-02-05 18:28:00,BROOM ST,047,18,Monday
24P2500208,2024-02-05 19:00:00,FRANCES ST,047,19,Monday
24P2500209,2024-02-05 19:08:00,BUCKEYE LOT,001,19,Monday
24P2500210,2024-02-05 19:12:00,BUCKEYE LOT,001,19,Monday
24P2500211,2024-02-05 19:42:00,DICKINSON ST,046,19,Monday
24P2500212,2024-02-05 20:20:00,LAKE ST,088,20,Monday
24P2500213,2024-02-05 21:09:00,MENDOTA CT,075,21,Monday
24P2500214,2024-02-05 21:37:00,WISCONSIN AVE,050,21,Monday
24P2500215,2024-02-05 21:37:00,WISCONSIN AVE,TOW,21,Monday
24P2500216,2024-02-06 16:15:00,ALLEN ST,103,16,Tuesday
24P2500217,2024-02-06 16:15:00,ALLEN ST,TOW,16,Tuesday
24P2500218,2024-02-06 16:20:00,ALLEN ST,103,16,Tuesday
24P2500219,2024-02-06 16:20:00,ALLEN ST,TOW,16,Tuesday
24P2500220,2024-02-06 16:31:00,PARK ST,103,16,Tuesday
24P2500221,2024-02-06 16:31:00,PARK ST,TOW,16,Tuesday
24P2500222,2024-02-06 18:42:00,BEDFORD ST,075,18,Tuesday
24P2500223,2024-02-06 18:49:00,DAYTON ST,075,18,Tuesday
24P2500224,2024-02-06 19:03:00,LAKE ST,088,19,Tuesday
24P2500225,2024-02-06 19:07:00,LAKE ST,016,19,Tuesday
24P2500226,2024-02-06 19:12:00,FRANCES ST,075,19,Tuesday
24P2500227,2024-02-06 19:14:00,FRANCES ST,075,19,Tuesday
24P2500228,2024-02-06 19:51:00,GILMAN ST,016,19,Tuesday
24P2500229,2024-02-06 19:59:00,BROOM ST,047,19,Tuesday
24P2500230,2024-02-06 20:02:00,BROOM ST,047,20,Tuesday
24P2500231,2024-02-06 20:36:00,KARSTENS DR,050,20,Tuesday
24P2500232,2024-02-06 21:03:00,BUCKEYE LOT,001,21,Tuesday
24P2500233,2024-02-06 21:07:00,BUCKEYE LOT,001,21,Tuesday
24P2500234,2024-02-06 21:10:00,BUCKEYE LOT,001,21,Tuesday
24P2500235,2024-02-06 21:16:00,BUCKEYE LOT,001,21,Tuesday
24P2500236,2024-02-06 21:20:00,BUCKEYE LOT,001,21,Tuesday
24P2500237,2024-02-08 16:06:00,REGENT ST,103,16,Thursday
24P2500238,2024-02-08 16:06:00,REGENT ST,TOW,16,Thursday
24P2500239,2024-02-08 16:08:00,REGENT ST,103,16,Thursday
24P2500240,2024-02-08 16:08:00,REGENT ST,TOW,16,Thursday
24P2500241,2024-02-08 16:24:00,ALLEN ST,103,16,Thursday
24P2500242,2024-02-08 16:24:00,ALLEN ST,TOW,16,Thursday
24P2500243,2024-02-08 16:53:00,DELAPLAINE CT,033,16,Thursday
24P2500244,2024-02-08 18:42:00,REGENT ST,083,18,Thursday
24P2500245,2024-02-08 20:01:00,MAIN ST,050,20,Thursday
24P2500246,2024-02-08 20:19:00,LAKE ST,088,20,Thursday
24P2500247,2024-02-08 20:26:00,LANGDON ST,063,20,Thursday
24P2500248,2024-02-08 20:49:00,BEDFORD ST,033,20,Thursday
24P2500249,2024-02-09 16:05:00,REGENT ST,103,16,Friday
24P2500250,2024-02-09 16:05:00,REGENT ST,TOW,16,Friday
24P2500251,2024-02-09 16:13:00,MONROE ST,103,16,Friday
24P2500252,2024-02-09 16:13:00,MONROE ST,TOW,16,Friday
24P2500253,2024-02-09 16:21:00,SPEEDWAY RD,103,16,Friday
24P2500254,2024-02-09 16:21:00,SPEEDWAY RD,TOW,16,Friday
24P2500255,2024-02-09 16:31:00,REGENT ST,103,16,Friday
24P2500256,2024-02-09 16:31:00,REGENT ST,TOW,16,Friday
24P2500257,2024-02-09 18:05:00,DAYTON ST,075,18,Friday
24P2500258,2024-02-09 18:12:00,BEDFORD ST,075,18,Friday
24P2500259,2024-02-09 18:16:00,MIFFLIN ST,046,18,Friday
24P2500260,2024-02-09 18:21:00,BEDFORD ST,075,18,Friday
24P2500261,2024-02-09 19:04:00,BEDFORD ST,075,19,Friday
24P2500262,2024-02-09 19:22:00,GILMAN ST,050,19,Friday
24P2500263,2024-02-09 19:22:00,GILMAN ST,TOW,19,Friday
24P2500264,2024-02-09 19:24:00,GILMAN ST,045,19,Friday
24P2500265,2024-02-09 19:38:00,BROOM ST,047,19,Friday
24P2500266,2024-02-09 19:41:00,BROOM ST,047,19,Friday
24P2500267,2024-02-09 19:53:00,LAKE ST,088,19,Friday
24P2500268,2024-02-09 19:56:00,LAKE ST,088,19,Friday
24P2500269,2024-02-09 20:04:00,GILMAN ST,046,20,Friday
24P2500270,2024-02-09 20:12:00,BUCKEYE LOT,001,20,Friday
24P2500271,2024-02-09 20:15:00,BUCKEYE LOT,001,20,Friday
24P2500272,2024-02-09 20:19:00,BUCKEYE LOT,001,20,Friday
24P2500273,2024-02-09 20:23:00,BUCKEYE LOT,001,20,Friday
24P2500274,2024-02-09 20:28:00,BUCKEYE LOT,001,20,Friday
24P2500275,2024-02-09 20:31:00,BUCKEYE LOT,001,20,Friday
24P2500276,2024-02-09 20:35:00,BUCKEYE LOT,001,20,Friday
24P2500277,2024-02-09 20:41:00,BUCKEYE LOT,001,20,Friday
24P2500278,2024-02-09 20:49:00,HENRY ST,033,20,Friday
24P2500279,2024-02-09 20:58:00,GILMAN ST,033,20,Friday
24P2500280,2024-02-09 21:03:00,GILMAN ST,071,21,Friday
24P2500281,2024-02-09 22:05:00,WILLIAMSON ST,072,22,Friday
24P2500282,2024-02-10 14:48:00,CHESTNUT ST,033,14,Saturday
24P2500283,2024-02-10 15:04:00,CHESTNUT ST,050,15,Saturday
24P2500284,2024-02-10 15:33:00,CARROLL ST,033,15,Saturday
24P2500285,2024-02-10 15:39:00,LANGDON ST,063,15,Saturday
24P2500286,2024-02-10 15:41:00,LANGDON ST,063,15,Saturday
24P2500287,2024-02-10 15:53:00,FRANCES ST,151,15,Saturday
24P2500288,2024-02-10 15:53:00,FRANCES ST,TOW,15,Saturday
24P2500289,2024-02-10 15:54:00,FRANCES ST,151,15,Saturday
24P2500290,2024-02-10 15:58:00,FRANCES ST,151,15,Saturday
24P2500291,2024-02-10 15:58:00,FRANCES ST,TOW,15,Saturday
24P2500292,2024-02-10 16:04:00,FRANCES ST,151,16,Saturday
24P2500293,2024-02-10 16:04:00,FRANCES ST,TOW,16,Saturday
24P2500294,2024-02-10 16:30:00,WASHINGTON AVE,083,16,Saturday
24P2500295,2024-02-10 16:52:00,BEDFORD ST,075,16,Saturday
24P2500296,2024-02-10 16:53:00,BEDFORD ST,075,16,Saturday
24P2500297,2024-02-10 18:22:00,LIVINGSTON ST,050,18,Saturday
24P2500298,2024-02-10 18:36:00,REGENT ST,083,18,Saturday
24P2500299,2024-02-10 18:38:00,REGENT ST,083,18,Saturday
24P2500300,2024-02-10 19:03:00,BROOM ST,047,19,Saturday
24P2500301,2024-02-10 19:06:00,BROOM ST,047,19,Saturday
24P2500302,2024-02-10 19:08:00,BROOM ST,047,19,Saturday
24P2500303,2024-02-10 19:13:00,GILMAN ST,045,19,Saturday
24P2500304,2024-02-10 19:17:00,GILMAN ST,016,19,Saturday
24P2500305,2024-02-10 19:25:00,LAKE ST,016,19,Saturday
24P2500306,2024-02-10 19:31:00,LAKE ST,050,19,Saturday
24P2500307,2024-02-10 19:31:00,LAKE ST,TOW,19,Saturday
24P2500308,2024-02-10 19:35:00,LAKE ST,088,19,Saturday
24P2500309,2024-02-10 20:37:00,THOMPSON DR,045,20,Saturday
24P2500310,2024-02-10 20:37:00,THOMPSON DR,TOW,20,Saturday
24P2500311,2024-02-10 20:41:00,THOMPSON DR,045,20,Saturday
24P2500312,2024-02-10 20:41:00,THOMPSON DR,TOW,20,Saturday
24P2500313,2024-02-10 20:46:00,THOMPSON DR,045,20,Saturday
24P2500314,2024-02-10 20:46:00,THOMPSON DR,TOW,20,Saturday
24P2500315,2024-02-10 22:01:00,UNIVERSITY AVE,083,22,Saturday
24P2500316,2024-02-12 15:34:00,UNIVERSITY AVE,046,15,Monday
24P2500317,2024-02-12 16:05:00,REGENT ST,103,16,Monday
24P2500318,2024-02-12 16:05:00,REGENT ST,TOW,16,Monday
24P2500319,2024-02-12 16:09:00,REGENT ST,103,16,Monday
24P2500320,2024-02-12 17:04:00,CHADBOURNE AVE,058,17,Monday
24P2500321,2024-02-12 18:04:00,LAKE ST,088,18,Monday
24P2500322,2024-02-12 18:12:00,GILMAN ST,033,18,Monday
24P2500323,2024-02-12 18:46:00,BEDFORD ST,075,18,Monday
24P2500324,2024-02-12 19:11:00,DICKINSON ST,046,19,Monday
24P2500325,2024-02-12 19:20:00,JENIFER ST,050,19,Monday
24P2500326,2024-02-13 15:18:00,BEDFORD ST,075,15,Tuesday
24P2500327,2024-02-13 15:41:00,WILLIAMSON ST,083,15,Tuesday
24P2500328,2024-02-13 16:05:00,REGENT ST,103,16,Tuesday
24P2500329,2024-02-13 16:05:00,REGENT ST,TOW,16,Tuesday
24P2500330,2024-02-13 16:12:00,MONROE ST,103,16,Tuesday
24P2500331,2024-02-13 16:12:00,MONROE ST,TOW,16,Tuesday
24P2500332,2024-02-13 16:17:00,MONROE ST,103,16,Tuesday
24P2500333,2024-02-13 16:17:00,MONROE ST,TOW,16,Tuesday
24P2500334,2024-02-13 16:19:00,MONROE ST,050,16,Tuesday
24P2500335,2024-02-13 16:29:00,SPEEDWAY RD,103,16,Tuesday
24P2500336,2024-02-13 16:29:00,SPEEDWAY RD,TOW,16,Tuesday
24P2500337,2024-02-13 16:38:00,REGENT ST,103,16,Tuesday
24P2500338,2024-02-13 16:38:00,REGENT ST,TOW,16,Tuesday
24P2500339,2024-02-14 15:05:00,LAKE ST,088,15,Wednesday
24P2500340,2024-02-14 16:08:00,REGENT ST,103,16,Wednesday
24P2500341,2024-02-14 16:08:00,REGENT ST,TOW,16,Wednesday
24P2500342,2024-02-14 16:23:00,ALLEN ST,103,16,Wednesday
24P2500343,2024-02-14 16:23:00,ALLEN ST,TOW,16,Wednesday
24P2500344,2024-02-14 17:10:00,HAYWOOD DR,050,17,Wednesday
24P2500345,2024-02-14 17:15:00,HAYWOOD DR,050,17,Wednesday
24P2500346,2024-02-14 17:30:00,REGENT ST,050,17,Wednesday
24P2500347,2024-02-14 19:05:00,FRANCES ST,083,19,Wednesday
24P2500348,2024-02-14 19:13:00,GILMAN ST,045,19,Wednesday
24P2500349,2024-02-14 19:15:00,GILMAN ST,045,19,Wednesday
24P2500350,2024-02-14 19:19:00,BROOM ST,071,19,Wednesday
24P2500351,2024-02-14 19:22:00,BROOM ST,075,19,Wednesday
24P2500352,2024-02-14 19:25:00,BROOM ST,047,19,Wednesday
24P2500353,2024-02-14 19:30:00,BROOM ST,047,19,Wednesday
24P2500354,2024-02-14 19:34:00,BROOM ST,075,19,Wednesday
24P2500355,2024-02-14 19:42:00,LAKE ST,088,19,Wednesday
24P2500356,2024-02-14 19:48:00,FRANCES ST,023,19,Wednesday
24P2500357,2024-02-14 19:54:00,FRANCES ST,023,19,Wednesday
24P2500358,2024-02-14 19:54:00,FRANCES ST,TOW,19,Wednesday
24P2500359,2024-02-14 19:59:00,FRANCES ST,046,19,Wednesday
24P2500360,2024-02-14 20:08:00,CARROLL ST,075,20,Wednesday
24P2500361,2024-02-14 20:18:00,PINCKNEY ST,033,20,Wednesday
24P2500362,2024-02-14 20:21:00,GILMAN ST,033,20,Wednesday
24P2500363,2024-02-14 20:35:00,BEDFORD ST,045,20,Wednesday
24P2500364,2024-02-14 20:55:00,BEDFORD ST,075,20,Wednesday
24P2500365,2024-02-14 21:07:00,FAHRENBROOK CT,050,21,Wednesday
24P2500366,2024-02-14 21:13:00,SPRING ST,071,21,Wednesday
24P2500367,2024-02-14 21:29:00,BOWEN CT,033,21,Wednesday
24P2500368,2024-02-14 21:39:00,BOWEN CT,033,21,Wednesday
24P2500369,2024-02-14 22:04:00,MILLS ST,050,22,Wednesday
24P2500370,2024-02-15 14:57:00,BEDFORD ST,075,14,Thursday
24P2500371,2024-02-15 15:13:00,DAYTON ST,050,15,Thursday
24P2500372,2024-02-15 16:06:00,REGENT ST,103,16,Thursday
24P2500373,2024-02-15 16:06:00,REGENT ST,TOW,16,Thursday
24P2500374,2024-02-15 16:09:00,REGENT ST,103,16,Thursday
24P2500375,2024-02-15 16:09:00,REGENT ST,TOW,16,Thursday
24P2500376,2024-02-15 16:13:00,REGENT ST,103,16,Thursday
24P2500377,2024-02-15 16:13:00,REGENT ST,TOW,16,Thursday
24P2500378,2024-02-15 16:19:00,MONROE ST,103,16,Thursday
24P2500379,2024-02-15 16:19:00,MONROE ST,TOW,16,Thursday
